Name,Manufacturer,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Engine CC,Power,Seats,Mileage Km/L,Price,Age,Price_per_CC,KM_per_Year,Luxury_Score,Regional_Premium,Q1_2026_Value
Toyota Fortuner 4x2 Manual,Toyota,Delhi,2013,65000,Diesel,Manual,First,2982,168.5,7,13.0,16.1,13,5.39906103286385,5000.0,1,65.48280561962679,5.333528110096973
Audi Q5 2008-2012 2.0 TDI,Audi,Delhi,2014,44999,Diesel,Automatic,First,1968,167.6,5,12.8,25.0,12,12.703252032520325,3749.9166666666665,1,156.96087829134592,9.00203907321255
BMW 3 Series 320d Dynamic,BMW,Mumbai,2008,81308,Diesel,Automatic,Second,1995,170.0,5,13.2,7.95,18,3.9849624060150375,4517.111111111111,1,-15.482415222060709,1.735781189759019
Maruti Alto 800 2016-2019 LXI,Maruti,Delhi,2016,35000,Petrol,Manual,First,796,47.3,5,24.7,2.65,10,3.329145728643216,3500.0,0,-72.76214690111733,1.1273820200384337
Maruti Alto K10 2010-2014 VXI,Maruti,Coimbatore,2012,65349,Petrol,Manual,First,998,67.1,5,20.92,2.81,14,2.8156312625250504,4667.785714285715,0,-81.339151602503,0.8564122279641425
Audi A4 1.8 TFSI Technology Edition,Audi,Hyderabad,2012,80000,Petrol,Automatic,First,1798,167.62,5,15.64,17.5,14,9.733036707452724,5714.285714285715,1,78.90155068704819,5.333528110096973
Maruti Swift VXi BSIV,Maruti,Mumbai,2012,61000,Petrol,Manual,First,1197,85.0,5,16.1,3.3,14,2.7568922305764407,4357.142857142857,0,-64.91722896010069,1.0057510150468576
Maruti Wagon R VXI,Maruti,Kochi,2019,31817,Petrol,Manual,First,998,67.04,5,22.5,5.34,7,5.350701402805611,4545.285714285715,0,-52.292308052892736,2.9174472024376734
Skoda Rapid 1.5 TDI Ambition,Skoda,Hyderabad,2016,41000,Diesel,Manual,First,1498,103.52,5,21.14,8.5,10,5.674232309746328,4100.0,0,-13.104961094862311,3.6161310076704476
Honda Jazz S,Honda,Kochi,2010,82606,Petrol,Manual,Second,1198,90.0,5,16.0,2.69,16,2.2454090150250416,5162.875,0,-75.96747353226246,0.6939121221439171
Mahindra XUV500 W10 2WD,Mahindra,Ahmedabad,2015,52000,Diesel,Manual,First,2179,140.0,7,16.0,11.5,11,5.277650298301974,4727.272727272727,1,35.58094412341595,4.501019536606275
Maruti Ritz VXi,Maruti,Coimbatore,2011,50318,Petrol,Manual,First,1197,85.8,5,18.5,4.06,15,3.3918128654970756,3354.5333333333333,0,-73.03806245770896,1.1383882398190976
Mercedes-Benz GLE 250d,MercedesBenz,Hyderabad,2016,50000,Diesel,Automatic,First,2143,201.15,5,17.9,49.0,10,22.865142323845077,5000.0,1,400.9243419237349,20.8459316912767
Skoda Rapid 1.6 TDI Ambition,Skoda,Bangalore,2012,72000,Diesel,Manual,First,1598,103.5,5,20.5,4.6,14,2.878598247809762,5142.857142857143,0,-65.8732910900245,1.401955960368347
Hyundai Grand i10 CRDi Magna,Hyundai,Delhi,2015,63776,Diesel,Manual,First,1120,70.0,5,24.0,3.96,11,3.535714285714285,5797.818181818182,0,-59.29739687865081,1.5499162926052912
Hyundai Elite i20 Petrol Asta,Hyundai,Mumbai,2015,28133,Petrol,Manual,First,1197,81.86,5,18.6,5.6,11,4.678362573099415,2557.5454545454545,0,-40.465600659564785,2.1918008178256643
Tata Zest Quadrajet 1.3 75PS XE,Tata,Kolkata,2017,45000,Diesel,Manual,First,1248,74.0,5,22.95,3.75,9,3.0048076923076925,5000.0,0,-33.89147224938631,1.7340781686399205
Hyundai i20 Magna 1.4 CRDi,Hyundai,Jaipur,2015,55697,Diesel,Manual,First,1396,88.73,5,22.54,5.5,11,3.9398280802292267,5063.363636363636,0,-5.8242777077086245,2.1526615175073487
Skoda Rapid 1.6 TDI Elegance,Skoda,Delhi,2012,62000,Diesel,Manual,Second,1598,103.5,5,20.5,3.0,14,1.8773466833541927,4428.571428571428,0,-69.16469460503849,0.9143191045880524
Fiat Linea Emotion,Fiat,Mumbai,2011,48000,Petrol,Manual,First,1368,90.0,5,16.0,3.0,15,2.1929824561403506,3200.0,0,-68.10657178190971,0.8411735762210082
Maruti Swift VXI BSIII W/ ABS,Maruti,Pune,2010,90246,Petrol,Manual,First,1298,88.2,5,16.1,2.95,16,2.272727272727273,5640.375,0,-56.37463270593799,0.7609816952879388
Tata Indica V2 2001-2011 eLS,Tata,Hyderabad,2015,80500,Diesel,Manual,First,1396,69.0,5,25.0,2.45,11,1.7550143266475646,7318.181818181818,0,-74.95378290381325,0.9589128577987283
Mercedes-Benz New C-Class C 220 CDI Elegance AT,MercedesBenz,Pune,2012,119000,Diesel,Automatic,First,2143,170.0,5,14.84,13.99,14,6.528231451236585,8500.0,1,106.88775879455173,4.263774757728951
Mercedes-Benz GLE 350d,MercedesBenz,Bangalore,2016,28541,Diesel,Automatic,First,2987,254.79,5,11.57,60.75,10,20.338131904921326,2854.1,1,350.69512310456804,25.844701025409375
Hyundai Santro Xing XP,Hyundai,Kolkata,2008,45500,Petrol,Manual,Second,1086,74.0,5,0.0,1.17,18,1.0773480662983423,2527.777777777778,0,-79.37413934180853,0.25545459019094996
Honda City V MT AVN,Honda,Chennai,2012,41000,Petrol,Manual,Second,1497,116.3,5,16.8,4.5,14,3.006012024048096,2928.5714285714284,0,-42.16074852647621,1.3714786568820787
Hyundai i20 Magna,Hyundai,Mumbai,2010,58000,Petrol,Manual,Second,1197,80.0,5,18.5,2.5,16,2.0885547201336676,3625.0,0,-73.42214315159141,0.6448997417694396
Toyota Fortuner 4x2 Manual,Toyota,Chennai,2015,99000,Diesel,Manual,First,2982,168.5,7,13.0,20.5,11,6.87458081824279,9000.0,1,163.48992337938614,8.023556565254664
Hyundai Grand i10 Magna,Hyundai,Delhi,2014,31200,Petrol,Manual,First,1197,82.0,5,18.9,3.9,12,3.258145363408521,2600.0,0,-59.91410298655004,1.4043180954211578
Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Volkswagen,Chennai,2009,85000,Diesel,Manual,Second,1896,105.0,5,15.0,3.5,17,1.8459915611814346,5000.0,0,-55.013915520592604,0.8306308673990384
Ford EcoSport 1.5 Ti VCT AT Titanium,Ford,Hyderabad,2016,60924,Petrol,Automatic,First,1499,110.4,5,15.63,8.3,10,5.537024683122081,6092.4,0,-15.149550245571419,3.531045572195849
Hyundai EON Magna Plus,Hyundai,Chennai,2012,45000,Petrol,Manual,First,814,55.2,5,21.1,2.5,14,3.0712530712530715,3214.285714285714,0,-67.86708251470901,0.7619325871567104
Nissan Micra XV CVT,Nissan,Kolkata,2011,44000,Petrol,Automatic,First,1198,75.94,5,19.15,2.65,15,2.2120200333889817,2933.3333333333335,0,-53.283307056232985,0.743036658995224
Honda Jazz 1.2 V CVT i VTEC,Honda,Kochi,2016,30534,Petrol,Automatic,First,1199,88.7,5,19.0,7.42,10,6.1884904086738945,3053.4,0,-33.709536657764815,3.1566696561076144
Volkswagen Polo 1.2 MPI Trendline,Volkswagen,Kochi,2016,46399,Petrol,Manual,First,1198,74.0,5,16.47,4.63,10,3.8647746243739567,4639.9,0,-58.63546559642199,1.9697278312369615
Maruti Alto LXi,Maruti,Kolkata,2008,42000,Petrol,Manual,First,796,46.3,5,19.7,1.09,18,1.3693467336683418,2333.3333333333335,0,-80.78445460048829,0.23798760966507307
Hyundai Verna 1.6 SX,Hyundai,Delhi,2011,67000,Diesel,Manual,First,1582,126.32,5,22.32,3.8,15,2.402022756005057,4466.666666666667,0,-60.94194649971543,1.0654865298799436
Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,MercedesBenz,Mumbai,2013,58000,Diesel,Automatic,First,2148,170.0,5,10.0,15.75,13,7.332402234636871,4461.538461538462,1,67.44049814497406,5.217581846833994
Tata Zest Revotron 1.2 XT,Tata,Coimbatore,2015,27000,Petrol,Manual,First,1193,88.7,5,17.57,5.27,11,4.417435037720033,2454.5454545454545,0,-65.00260816554834,2.0626411267752234
Honda Brio S Option MT,Honda,Mumbai,2012,39566,Petrol,Manual,Second,1198,86.8,5,18.4,2.75,14,2.295492487479132,2826.1428571428573,0,-70.76435746675057,0.8381258458723814
Honda Jazz VX Diesel,Honda,Chennai,2016,14980,Diesel,Manual,First,1498,98.6,5,27.3,7.4,10,4.939919893190922,1498.0,0,-4.88656424353866,3.1481611125601545
Maruti Alto K10 VXI AGS,Maruti,Jaipur,2017,18491,Petrol,Automatic,First,998,67.1,5,24.07,3.9,9,3.907815631262525,2054.5555555555557,0,-33.22085146546612,1.8034412953855172
Maruti Zen VXi - BS III,Maruti,Jaipur,2000,90000,Petrol,Manual,Second,993,60.0,5,17.3,0.7,26,0.7049345417925478,3461.5384615384614,0,-88.0139989809811,0.07843836054780504
Hyundai i20 Sportz 1.4 CRDi,Hyundai,Pune,2015,118211,Diesel,Manual,First,1396,88.73,5,22.54,5.9,11,4.226361031518625,10746.454545454546,0,-12.749265411875966,2.3092187187806106
Maruti SX4 S Cross DDiS 320 Zeta,Maruti,Coimbatore,2016,63316,Diesel,Manual,First,1598,118.0,5,22.7,9.58,10,5.994993742177722,6331.6,0,-36.38045279429849,4.075592359233281
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,MercedesBenz,Delhi,2014,42000,Diesel,Automatic,First,2143,203.0,5,14.21,24.95,12,11.64255716285581,3500.0,1,156.44695653476322,8.984034995066125
Chevrolet Enjoy Petrol LS 7 Seater,Chevrolet,Kochi,2015,25648,Petrol,Manual,First,1399,98.82,7,13.7,4.29,11,3.0664760543245175,2331.6363636363635,0,-61.673033997548664,1.679075983655732
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,MercedesBenz,Delhi,2011,67612,Diesel,Automatic,Second,2143,203.0,5,14.21,11.5,15,5.366308912739151,4507.466666666666,1,18.202004014019124,3.2244987088471984
Mahindra XUV500 W4,Mahindra,Mumbai,2016,33000,Diesel,Manual,First,2179,140.0,7,16.0,9.65,10,4.4286369894446995,3300.0,1,2.590527434857126,4.105372261649391
Hyundai i10 Sportz,Hyundai,Mumbai,2015,20000,Petrol,Manual,First,1197,78.9,5,20.36,3.75,11,3.132832080200501,1818.1818181818182,0,-60.13321472738713,1.4677237619368289
Hyundai Getz 1.3 GLS,Hyundai,Pune,2007,143000,Petrol,Manual,Second,1341,82.9,5,14.2,1.1,19,0.8202833706189412,7526.315789473684,0,-83.73291389034976,0.2209573036523431
Audi Q7 3.0 TDI quattro,Audi,Coimbatore,2014,118218,Diesel,Automatic,First,2967,241.4,7,12.07,31.41,12,10.586450960566228,9851.5,1,108.58976803038462,11.310161891584249
Mahindra Scorpio SLE BSIV,Mahindra,Pune,2012,99000,Diesel,Manual,Third,2179,120.0,8,12.05,6.0,14,2.753556677374943,7071.428571428572,1,-11.270439401907762,1.8286382091761049
Honda Jazz 1.2 SV i VTEC,Honda,Pune,2016,22700,Petrol,Manual,First,1199,88.7,5,18.7,5.55,10,4.628857381150959,2270.0,0,-17.92515644676469,2.3611208344201158
Tata Safari Storme 2012-2015 EX,Tata,Jaipur,2017,28000,Diesel,Manual,First,2179,138.1,7,14.0,10.91,9,5.0068838916934375,3111.1111111111113,1,86.81038731070889,5.045011418629742
Mahindra XUV500 W6 2WD,Mahindra,Kolkata,2014,62000,Diesel,Manual,First,2179,140.0,7,15.1,7.25,12,3.3272143184947227,5166.666666666667,1,27.80982031785313,2.6105913312316398
Volkswagen Polo Diesel Comfortline 1.2L,Volkswagen,Hyderabad,2012,107023,Diesel,Manual,First,1199,73.9,5,22.07,3.9,14,3.2527105921601334,7644.5,0,-60.13051156117212,1.1886148359644682
Maruti Swift Dzire ZDi,Maruti,Delhi,2012,71082,Diesel,Manual,First,1248,73.9,5,19.3,3.95,14,3.1650641025641026,5077.285714285715,0,-59.400181229967345,1.2038534877076024
Audi Q3 2.0 TDI,Audi,Mumbai,2013,60000,Diesel,Automatic,First,1968,174.33,5,15.73,22.0,13,11.178861788617887,4615.384615384615,1,133.88514026599552,7.288050833672881
Maruti Celerio ZXI,Maruti,Delhi,2014,21701,Petrol,Manual,First,998,67.04,5,23.1,3.38,12,3.3867735470941884,1808.4166666666667,0,-65.25888925501003,1.2170756826983369
Honda City V MT Exclusive,Honda,Mumbai,2011,56000,Petrol,Manual,First,1497,116.3,5,16.8,3.45,15,2.3046092184368736,3733.3333333333335,0,-63.322557549196155,0.9673496126541595
Hyundai i20 1.2 Spotz,Hyundai,Delhi,2016,32450,Petrol,Manual,First,1197,81.83,5,18.6,5.75,10,4.803675856307435,3245.0,0,-40.89899799299044,2.4462062698947147
Renault KWID RXT,Renault,Jaipur,2016,12500,Petrol,Manual,First,799,53.3,5,25.17,2.75,10,3.4418022528160197,1250.0,0,-52.91213885385431,1.1699247377757331
Mercedes-Benz CLA 200 CDI Sport,MercedesBenz,Kochi,2019,20483,Diesel,Automatic,First,2143,136.0,5,17.9,30.3,7,14.13905739617359,2926.1428571428573,1,170.70094868864234,16.554054350910395
Ford Ecosport 1.5 DV5 MT Titanium,Ford,Hyderabad,2014,45800,Diesel,Manual,First,1498,89.84,5,22.7,7.5,12,5.006675567423231,3816.6666666666665,0,-23.32790684840792,2.700611721963765
Hyundai i20 Asta 1.2,Hyundai,Coimbatore,2015,35441,Petrol,Manual,First,1197,81.83,5,18.6,6.87,11,5.739348370927318,3221.909090909091,0,-54.37721406021196,2.6888699318682705
Toyota Innova 2.5 ZX Diesel 7 Seater,Toyota,Bangalore,2015,86398,Diesel,Manual,First,2494,100.6,7,12.99,15.2,11,6.094627105052124,7854.363636363636,1,12.766516398179984,5.949173648383946
Nissan Sunny 2011-2014 Diesel XL,Nissan,Chennai,2012,150000,Diesel,Manual,First,1461,84.8,5,21.64,3.5,14,2.3956194387405887,10714.285714285714,0,-55.013915520592604,1.0667056220193945
Maruti Swift VDI BSIV,Maruti,Hyderabad,2014,89000,Diesel,Manual,First,1248,74.0,5,25.2,5.85,12,4.6875,7416.666666666667,0,-40.195767341758184,2.1064771431317366
Maruti A-Star Vxi,Maruti,Hyderabad,2010,68375,Petrol,Manual,First,998,66.1,5,19.0,2.5,16,2.50501002004008,4273.4375,0,-74.44263561613597,0.6448997417694396
Maruti Swift ZXI,Maruti,Pune,2013,52000,Petrol,Manual,First,1197,85.8,5,18.6,3.95,13,3.299916457811195,4000.0,0,-41.58637260625594,1.3085363996821764
Mercedes-Benz CLA 200 CDI Sport,MercedesBenz,Jaipur,2017,39000,Diesel,Automatic,First,2143,136.0,5,17.9,27.0,9,12.599160055996268,4333.333333333333,1,362.3171821621576,12.485362814207427
Maruti Ertiga ZXI,Maruti,Bangalore,2014,68000,Petrol,Manual,Second,1373,93.7,7,16.02,6.75,12,4.916241806263656,5666.666666666667,0,-49.92276409949245,2.4305505497673887
Maruti Wagon R LXI,Maruti,Jaipur,2007,71000,Petrol,Manual,Second,998,67.1,5,18.9,1.5,19,1.503006012024048,3736.842105263158,0,-74.31571210210235,0.3013054140713769
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Hyderabad,2012,72003,Diesel,Manual,First,1199,73.9,5,22.07,3.9,14,3.2527105921601334,5143.071428571428,0,-60.13051156117212,1.1886148359644682
Ford Ecosport 1.5 DV5 MT Titanium Optional,Ford,Hyderabad,2014,135670,Diesel,Manual,First,1498,89.84,5,22.7,6.55,12,4.372496662216288,11305.833333333334,0,-33.03970531427625,2.358534237181688
Honda City i DTEC VX,Honda,Kochi,2017,65850,Diesel,Manual,First,1498,98.6,5,25.1,9.44,9,6.30173564753004,7316.666666666667,0,-15.662806745188663,4.365252776522893
Toyota Corolla Altis 1.8 GL,Toyota,Coimbatore,2015,53920,Petrol,Manual,First,1798,138.03,5,14.28,10.77,11,5.989988876529477,4901.818181818182,0,-28.477815928454564,4.2153026442825725
Mahindra XUV500 W8 2WD,Mahindra,Ahmedabad,2014,58000,Diesel,Manual,First,2179,140.0,7,15.1,7.5,12,3.4419458467186788,4833.333333333333,1,-11.577645136902648,2.700611721963765
Maruti Alto 800 2016-2019 VXI,Maruti,Kolkata,2016,4000,Petrol,Manual,First,796,47.3,5,24.7,3.0,10,3.7688442211055273,400.0,0,-47.113177799509046,1.2762815321189815
BMW 5 Series 530d M Sport,BMW,Chennai,2010,58000,Diesel,Automatic,First,2993,265.0,5,18.59,11.75,16,3.925826929502172,3625.0,1,51.02471218086766,3.0310287863163663
Hyundai EON D Lite Plus,Hyundai,Kochi,2016,29832,Petrol,Manual,First,814,55.2,5,21.1,3.29,10,4.041769041769042,2983.2,0,-70.60705870674478,1.3996554135571497
Maruti Swift Dzire VDI,Maruti,Chennai,2016,71156,Diesel,Manual,First,1248,74.0,5,26.59,6.5,10,5.208333333333333,7115.6,0,-16.454414538243423,2.76527665292446
Maruti Celerio CNG VXI MT,Maruti,Delhi,2015,64687,CNG,Manual,First,998,58.33,5,31.79,3.8,11,3.8076152304609217,5880.636363636364,0,-60.94194649971543,1.4872934120959864
Audi A4 2.0 TDI,Audi,Hyderabad,2011,54000,Diesel,Automatic,First,1968,147.51,5,16.55,18.0,15,9.146341463414634,3600.0,0,84.013023563821,5.047041457326049
Skoda Superb Elegance 1.8 TSI AT,Skoda,Bangalore,2009,75000,Petrol,Automatic,Second,1798,157.75,5,13.7,4.95,17,2.753058954393771,4411.764705882353,1,-63.27669367296112,1.1747493696072113
Tata Zest Revotron 1.2T XM,Tata,Kochi,2015,39208,Petrol,Manual,First,1193,88.7,5,17.57,4.52,11,3.7887678122380546,3564.3636363636365,0,-59.61820831443356,1.7690963743878574
Force One LX ABS 7 Seating,Force,Kolkata,2014,41000,Diesel,Manual,First,2149,139.07,7,17.0,8.0,12,3.722661703117729,3416.6666666666665,1,41.03152586797587,2.880652503428016
Honda City i-VTEC VX,Honda,Coimbatore,2013,38622,Petrol,Manual,First,1497,117.3,5,17.4,6.26,13,4.181696726786907,2970.923076923077,0,-58.42814556287146,2.073781737217829
Nissan Sunny 2011-2014 XV,Nissan,Chennai,2016,18000,Petrol,Manual,First,1498,97.7,5,16.95,7.5,10,5.006675567423231,1800.0,0,-3.6012475441270175,3.190703830297454
Volkswagen Vento Petrol Highline AT,Volkswagen,Mumbai,2011,45000,Petrol,Automatic,First,1598,103.6,5,14.4,3.35,15,2.0963704630788484,3000.0,0,-64.38567182313251,0.9393104934467925
Hyundai Verna 1.6 SX VTVT AT,Hyundai,Mumbai,2014,48656,Petrol,Automatic,First,1591,121.3,5,15.74,5.5,12,3.4569453174104336,4054.6666666666665,0,-41.52871493350112,1.980448596106761
Hyundai Verna CRDi 1.6 AT SX Plus,Hyundai,Bangalore,2012,79000,Diesel,Automatic,First,1582,126.2,5,22.0,5.25,14,3.3185840707964602,5642.857142857143,0,-61.05103874404968,1.6000584330290917
Audi A4 2.0 TDI Multitronic,Audi,Bangalore,2012,88000,Diesel,Automatic,First,1968,140.0,5,16.55,16.25,14,8.257113821138212,6285.714285714285,0,20.556308649370038,4.952561816518617
Maruti SX4 Vxi BSIV,Maruti,Delhi,2009,92000,Petrol,Manual,First,1586,103.3,5,15.5,2.7,17,1.7023959646910467,5411.764705882353,0,-72.24822514453464,0.6407723834221153
Ford Endeavour 2.2 Titanium AT 4X2,Ford,Chennai,2019,9000,Diesel,Automatic,First,2198,158.0,7,12.62,32.9,7,14.968152866242038,1285.7142857142858,1,322.86919410642946,17.974534262209634
Maruti Swift LXI BSIV,Maruti,Coimbatore,2008,50121,Petrol,Manual,First,1197,83.11,5,20.4,3.41,18,2.8487886382623224,2784.5,0,-77.35462881300185,0.7445300449155038
Hyundai Grand i10 CRDi Magna,Hyundai,Hyderabad,2014,79000,Diesel,Manual,First,1120,70.0,5,24.0,4.15,12,3.705357142857143,6583.333333333333,0,-57.5747751227857,1.4943384861532836
Volkswagen Polo 1.5 TDI Highline,Volkswagen,Hyderabad,2014,46000,Diesel,Manual,Second,1498,88.8,5,20.14,5.9,12,3.938584779706275,3833.3333333333335,0,-39.68462005408089,2.124481221278162
Mercedes-Benz E-Class 230,MercedesBenz,Pune,2012,100000,Petrol,Automatic,First,2496,157.7,5,10.0,11.5,14,4.607371794871795,7142.857142857143,1,70.06499114634346,3.5048899009208676
Hyundai i20 Asta 1.2,Hyundai,Kolkata,2015,41000,Petrol,Manual,First,1197,81.83,5,18.6,4.75,11,3.968253968253968,3727.2727272727275,0,-16.26253151588932,1.8591167651199831
Maruti Alto K10 VXI AGS,Maruti,Chennai,2015,25000,Petrol,Automatic,First,998,67.1,5,24.07,3.5,11,3.5070140280561124,2272.7272727272725,0,-55.013915520592604,1.3698755111410401
Maruti Ertiga VDI,Maruti,Pune,2014,71899,Diesel,Manual,First,1248,88.76,7,20.77,7.25,12,5.809294871794871,5991.583333333333,0,7.214885722694775,2.6105913312316398
Maruti Celerio VXI AT,Maruti,Mumbai,2016,7100,Petrol,Automatic,First,998,67.04,5,23.1,4.35,10,4.358717434869739,710.0,0,-53.75452908376908,1.850608221572523
Renault KWID Climber 1.0 AMT,Renault,Coimbatore,2018,38171,Petrol,Automatic,Second,999,67.0,5,22.5,4.99,8,4.994994994994995,4771.375,0,-66.8620521339822,2.508130452612523
Mahindra Scorpio SLE BSIV,Mahindra,Bangalore,2013,70359,Diesel,Manual,First,2179,120.0,8,12.05,7.65,13,3.5107847636530525,5412.2307692307695,1,-43.2457993127581,2.534254039890797
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,Toyota,Chennai,2011,200000,Diesel,Manual,First,2494,102.0,7,12.8,9.0,15,3.6086607858861264,13333.333333333334,1,15.67850294704758,2.5235207286630246
Volkswagen Polo Diesel Highline 1.2L,Volkswagen,Chennai,2017,26969,Diesel,Manual,First,1199,73.9,5,22.07,6.9,9,5.754795663052544,2996.5555555555557,0,-11.313147740596852,3.190703830297454
Ford Figo Diesel ZXI,Ford,Chennai,2011,56500,Diesel,Manual,First,1399,68.0,5,20.0,2.9,15,2.0729092208720514,3766.6666666666665,0,-62.72581571706245,0.8131344570136413
Nissan Terrano XL Plus 85 PS,Nissan,Kolkata,2014,40000,Diesel,Manual,First,1461,83.8,5,20.45,5.75,12,3.9356605065023955,3333.3333333333335,0,1.366409217607667,2.0704689868388866
Force One LX 4x4,Force,Kolkata,2014,41000,Diesel,Manual,First,2200,139.01,7,17.0,8.0,12,3.6363636363636362,3416.6666666666665,1,41.03152586797587,2.880652503428016
Renault KWID 1.0 RXT Optional AMT,Renault,Kochi,2017,53105,Petrol,Automatic,First,999,67.0,5,22.5,4.41,9,4.414414414414415,5900.555555555556,0,-60.60095103244512,2.0392759263205464
Skoda Rapid 1.5 TDI Elegance,Skoda,Mumbai,2013,23000,Diesel,Manual,First,1498,103.52,5,21.14,4.95,13,3.3044058744993325,1769.2307692307693,0,-47.37584344015101,1.6398114375763984
Mahindra XUV500 AT W10 FWD,Mahindra,Hyderabad,2016,80999,Diesel,Automatic,First,2179,140.0,7,16.0,14.4,10,6.608536025699863,8099.9,1,47.21041885105679,6.126151354171111
Ford Figo Diesel Titanium,Ford,Chennai,2012,82000,Diesel,Manual,First,1399,68.05,5,20.0,2.95,14,2.1086490350250178,5857.142857142857,0,-62.083157367356634,0.8990804528449183
Mahindra Bolero ZLX,Mahindra,Coimbatore,2017,68557,Diesel,Manual,First,2523,62.1,7,15.96,8.14,9,3.226317875544986,7617.444444444444,1,-45.943307489101215,3.7641056780610542
Volkswagen Vento 1.5 TDI Highline,Volkswagen,Hyderabad,2016,34000,Diesel,Manual,First,1498,108.5,5,20.64,8.45,10,5.640854472630173,3400.0,0,-13.616108382539593,3.5948596488017976
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Toyota,Pune,2015,77000,Diesel,Manual,First,2494,100.0,8,12.99,12.5,11,5.012028869286286,7000.0,1,84.8532512460255,4.892412539789429
Mahindra XUV500 W8 2WD,Mahindra,Mumbai,2012,48000,Diesel,Manual,First,2179,140.0,7,15.1,6.5,14,2.9830197338228546,3428.5714285714284,1,-30.89757219413769,1.981024726607447
Ford Ecosport 1.5 Ti VCT MT Titanium,Ford,Coimbatore,2015,28232,Petrol,Manual,Second,1499,110.0,5,15.8,7.72,11,5.15010006671114,2566.5454545454545,0,-48.73247344175202,3.0215539845739516
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,Volkswagen,Chennai,2011,110000,Diesel,Automatic,First,1968,138.1,5,16.96,8.0,15,4.065040650406504,7333.333333333333,0,2.825335952931174,2.2431295365893553
Tata New Safari DICOR 2.2 VX 4x4,Tata,Chennai,2009,120000,Diesel,Manual,Second,2179,138.0,7,13.93,3.0,17,1.3767783386874715,7058.823529411765,1,-61.44049901765081,0.7119693149134614
BMW 3 Series 330d Convertible,BMW,Mumbai,2013,49000,Diesel,Automatic,First,2993,245.0,4,8.2,29.0,13,9.689274974941531,3769.230769230769,1,208.30313944153954,9.606976098932433
Volkswagen Polo 1.2 MPI Highline,Volkswagen,Kolkata,2014,22000,Petrol,Manual,First,1198,74.0,5,16.47,4.11,12,3.430717863105176,1833.3333333333333,0,-27.545053585327395,1.4799352236361434
Hyundai i20 Magna Optional 1.2,Hyundai,Coimbatore,2015,14925,Petrol,Manual,First,1197,82.9,5,18.5,5.37,11,4.486215538847118,1356.8181818181818,0,-64.3385210339648,2.101780427093539
Maruti Ertiga ZDI,Maruti,Mumbai,2013,75000,Diesel,Manual,First,1248,88.8,7,20.77,6.55,13,5.248397435897436,5769.2307692307695,0,-30.366015057169516,2.1698514982071533
Honda City i VTEC V,Honda,Chennai,2015,23000,Petrol,Manual,First,1497,117.3,5,17.4,7.0,11,4.676018704074816,2090.909090909091,0,-10.02783104118522,2.7397510222820802
Honda City 1.5 S MT,Honda,Mumbai,2014,57000,Petrol,Manual,First,1497,118.0,5,17.0,5.48,12,3.6606546426185704,4750.0,0,-41.74133778828839,1.9732469648481912
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Volkswagen,Kochi,2013,76718,Diesel,Automatic,First,1968,138.03,5,16.96,6.51,13,3.3079268292682924,5901.384615384615,0,-41.83949914313329,2.156600496691384
Honda Amaze VX i-DTEC,Honda,Pune,2016,138000,Diesel,Manual,First,1498,98.6,5,25.8,5.15,10,3.4379172229639523,13800.0,0,-23.840460486637493,2.1909499634709184
Mahindra XUV500 W8 2WD,Mahindra,Hyderabad,2013,140000,Diesel,Manual,Second,2179,140.0,7,15.1,9.0,13,4.130335016062414,10769.23076923077,1,-7.993488218089507,2.9814753410479966
Toyota Corolla Altis VL,Toyota,Mumbai,2008,110000,Petrol,Automatic,Second,1798,138.1,5,14.53,2.75,18,1.5294771968854282,6111.111111111111,0,-70.76435746675057,0.6004274555770192
Hyundai Santro Xing XL eRLX Euro III,Hyundai,Pune,2005,126000,Petrol,Manual,Second,1086,74.0,5,17.0,1.2,21,1.1049723756906076,6000.0,0,-82.25408788038155,0.20401992197601074
BMW 3 Series 320d,BMW,Bangalore,2012,73000,Diesel,Automatic,First,1995,190.0,5,22.69,12.5,14,6.265664160401002,5214.285714285715,1,-7.264377962023049,3.809662935783552
Ford EcoSport 1.5 Diesel Trend,Ford,Kochi,2017,63423,Diesel,Manual,First,1498,98.96,5,23.0,7.69,9,5.133511348464619,7047.0,0,-31.29734998628185,3.5560162978242635
Hyundai i20 Asta Optional with Sunroof 1.2,Hyundai,Kochi,2013,62132,Petrol,Manual,First,1197,82.85,5,18.5,4.57,13,3.817878028404344,4779.384615384615,0,-59.17150707897374,1.513926923176594
Honda City 1.5 S AT,Honda,Mumbai,2013,51000,Petrol,Automatic,First,1497,118.0,5,16.8,4.5,13,3.006012024048096,3923.076923076923,0,-52.159857672864554,1.4907376705239983
